user_id,name,description,top_user,followers_count,friends_count,statuses_count,location,gender,verified,verified_reason,birthday,created_at,sunshine_credit,company,school,label
5732732402,鱼huhu_uuu,那就陪我到月亮消散,,14,454,464,北京,f,False,,巨蟹座,2015-10-20 12:53:14,信用较好,,中国人民大学附属中学,['视频累计播放量1156']
5842054952,临时换个名呜呜,我把你们豆沙了😠,,182,248,343,北京,m,False,,水瓶座,2016-01-28 10:25:57,信用较好,,,['视频累计播放量101']
1219896967,超性感漫游,行走 漫游 记录,,2569,288,4210,北京 西城区,f,True,微博原创视频博主,,2011-02-16 18:20:20,信用较好,,,['视频累计播放量124.3万']
6405611366,天策9999,,,2,99,856,台湾 台北市,m,False,,1970-01-01 摩羯座,2017-11-08 22:38:52,信用较好,,,[]
1267454277,凤凰周刊,《凤凰周刊》是由香港凤凰卫视主办在中国大陆发售的时政、财经、文化期刊。,1,23107997,412,100967,北京 东城区,m,True,凤凰周刊官方微博,,2010-03-17 14:41:00,信用较好,,,"['昨日发博39，阅读数100万+，互动数7.7万', '获赞赏次数256', '视频累计播放量11.85亿']"
2183542485,西安广播电视台,西安广播电视台官方微博,1,647391,2236,147680,陕西,m,True,西安广播电视台,1980-01-01 摩羯座,2011-06-17 18:35:34,信用较好,西安广播电视台,,"['昨日发博29，阅读数10万+，互动数27', '获赞赏次数15', '视频累计播放量1.87亿']"
6588242778,温夏尔Shire,,,6,141,85,其他,f,False,, ,2018-07-01 13:54:50,信用较好,,,['视频累计播放量77']
3274300483,亳州消防,发布消防动态，采集民众声音，传播消防常识，讲好亳州故事。,,21028,434,27762,安徽 亳州,m,True,安徽省亳州市消防救援支队官方微博,2008-04-23 金牛座,2013-04-23 15:10:04,信用较好,,,['视频累计播放量45.2万']
5453095925,上海普陀消防,"普陀区消防救援支队信访电话：021-62110119-2009（工作日08：30-11:30,14:00-17:00）",,74486,139,21199,上海,m,True,上海市普陀区消防救援支队官方微博, ,2014-12-29 13:52:19,信用较好,,,['视频累计播放量114.7万']
6194605610,不经意的花里胡哨,不会走，一直在,,47,618,1657,北京,f,False,,金牛座,2017-04-09 09:03:53,信用较好,彩虹山果果店,北京航空航天大学,['视频累计播放量94']
2688526313,唐海林1964,到了学会放弃的年龄，看什么都觉得淡了，也不想再努力去争取什么了。保证健康是当前最重要的事，是压到一切的目标,,54125,1644,14936,北京,m,True,北京华辰泽众信息科技有限公司 总经理,1964-09-19 处女座,2012-03-31 03:19:49,信用极好,北京辰安科技股份有限公司,上海财经大学,"['昨日发博3，阅读数1000+，互动数1', '视频累计播放量1543']"
5713600337,情歌舞翩跹,一句话介绍不了我,,12183,783,21010,北京,f,True,超话粉丝大咖（易烊千玺超话）,狮子座,2015-09-29 15:07:57,信用极好,北京九木德文化传媒中心,中央戏剧学院,"['获赞赏次数80', '视频累计播放量21万']"
1261102841,cloudlessforever,竞技体育永远第一位 | 屏蔽二极管/嗑药鸡/洗脑包爱好者| 🐶统统拉黑 | 镇魂,,954,561,15716,海外,f,False,,天蝎座,2014-09-18 15:37:03,信用较好,,,['视频累计播放量3851']
5998252503,陕西省禁毒,陕西禁毒委微博旨在宣传识毒，拒毒，防毒等基本知识，为全民预防宣传禁毒搭建平台。,,127400,429,22924,陕西,f,True,陕西省禁毒委员会办公室官方微博,2016-08-09 狮子座,2016-08-09 09:11:53,信用较好,,,['视频累计播放量126.5万']
7574061801,安分的小象,,,2,72,68,北京,m,False,,1992-02-06 水瓶座,2021-03-07 22:22:57,信用较好,,,['视频累计播放量14']
1934651497,是V仔耶耶耶,ღ life is supposed to be hard🎐,,2191,236,491,北京 顺义区,f,False,,1990-04-01 白羊座,2011-01-25 22:06:01,信用极好,Paramount Aviation Resources Group,北京交通大学,['视频累计播放量178']
7205915083,无棣县融媒体中心,,,332,95,11754,其他,f,True,无棣县融媒体中心官方微博, ,2019-06-24 15:38:07,信用较好,,,['视频累计播放量6.8万']
2780724530,融媒吴江,吴江区融媒体中心官方微博。,,34907,49,34568,江苏,m,True,吴江区融媒体中心官方微博,,2012-05-31 16:32:06,信用较好,,,"['获赞赏次数3', '视频累计播放量2.8万']"
5613566198,丄清欢丅,就是挺懒的,,9,148,521,北京 朝阳区,f,False,,金牛座,2016-12-22 12:27:12,信用较好,,,['视频累计播放量2']
1907876103,易拉罐和它的扣,快乐地生活,,426,591,2849,北京 海淀区,f,False,,摩羯座,2010-12-31 17:15:48,信用较好,,,['视频累计播放量3156']
5194604779,宝泉岭人民法院,宝泉岭人民法院立足审判，坚守“崇德、尙法、博学、敬业”的院训，捍卫法律尊严，弘扬法治精神，维护公平正义，促进社会和谐。,,42124,3211,76816,黑龙江,m,True,宝泉岭人民法院,摩羯座,2014-06-27 08:56:37,信用较好,,黑龙江大学,['视频累计播放量155万']
7753784215,离散的傅里叶变换,格局打开……,,15,87,177,北京,m,False,,处女座,2022-04-16 22:34:25,信用较好,,,['视频累计播放量1244']
6428199210,就是最温柔的那只兔兔,天上的☁️是我的心,,1916,183,7293,北京,f,True,超话粉丝大咖（张云雷超话）,摩羯座,2017-12-08 14:57:12,信用较好,,,"['获赞赏次数5', '视频累计播放量179.4万']"
3289696161,心之沫念,存在的意义！坚守正义！,,795,1442,11974,北京,f,True,超话主持人（微博社区委员会超话）,水瓶座,2013-04-03 11:25:59,信用极好,,,"['获赞赏次数28', '视频累计播放量2.3万']"
7824488436,油罐车旁的土楼,哪都好 就是老,,4,38,15,北京,m,False,,1990-01-12 摩羯座,2023-03-05 10:51:32,信用较好,,,[]
6985644275,小马的碎岁念,曾经我想做更好的自己 现在我想更好的做自己,,8,742,943,宁夏,f,False,,金牛座,2019-02-04 21:04:20,信用较好,,宁夏师范学院,['视频累计播放量754']
2439823223,上海杨浦消防,做您身边，有温暖，有担当，任何时候都会挺身而出的杨浦消防救援官方蓝盆友…💪💪💪 更多信息，可留言，或关注VX、DY等平台杨浦消防相关内容。,,44713,319,17181,上海,m,True,上海市杨浦区消防救援支队官方微博,1949-10-01 天秤座,2011-11-02 09:16:04,信用较好,杨浦区公安消防支队,中国人民武装警察部队学院,['视频累计播放量178万']
3748424772,你是终点LOVE,世上事 了犹未了 终以不了了之,,513,782,13592,香港 其他,f,False,,1999-09-25 天秤座,2013-08-25 21:22:40,信用较好,,,['视频累计播放量6549']
1800385851,Tom_翼,,,74,386,483,其他,m,False,, ,2011-02-03 10:16:46,信用较好,,南开大学,['视频累计播放量4']
5367034453,河南网信,践行网信精神，共创清朗空间,1,343204,448,35875,河南,m,True,河南省互联网信息办公室官方微博,1988-12-11 射手座,2014-11-11 16:50:47,信用较好,,,['视频累计播放量430.7万']
3728526493,新疆高院,新疆维吾尔自治区高级人民法院新浪官方微博,1,217920,1689,42515,新疆,m,True,新疆维吾尔自治区高级人民法院官方微博,天蝎座,2013-08-20 11:32:38,信用较好,,,['视频累计播放量35.8万']
7498889041,沂水融媒,沂水县融媒体中心、沂水县广播电视台官方微博账号,,16324,691,3759,山东,m,True,沂水县融媒体中心官方微博,1990-01-01 摩羯座,2020-08-31 17:45:05,信用较好,,,['视频累计播放量3.6万']
1444320690,旋舞的时光,感恩生命中的一切美好,,1009,1084,2441,吉林 长春,f,False,, ,2010-02-11 10:17:07,信用极好,,,['视频累计播放量233']
1737066827,心恬0309,望一切顺利,,288,633,1940,山东 青岛,f,False,,1989-02-27 双鱼座,2010-05-02 18:42:59,信用较好,,,[]
1581142481,晗雨风,好好学习天天向上,,211,100,2178,河北 衡水,f,False,,,2010-01-21 13:27:34,信用较好,真想没有单位,,['视频累计播放量137']
1192230491,郝吉林,文史学者,,23084,838,37660,山西 太原,m,True,山西晋晟工程咨询有限公司 主任工程师,水瓶座,2010-03-27 09:20:38,信用极好,,,"['社会时事领域 阅读数飙升', '昨日发博1，阅读数1万+，互动数1', '视频累计播放量728.7万']"
1406272600,呆呆_Fiona_Princess,我爱这人间烟火的波澜不惊。,,760,239,11787,海外 其他,f,False,,1921-10-23 天秤座,2009-12-31 19:28:41,信用较好,,中国文化大学,['视频累计播放量5466']
3579398864,美到心间的话,吃在新疆，玩在大草原,,20581,16830,39558,新疆 乌鲁木齐,m,True,超话粉丝大咖（互粉大厅超话）,1973-02-14 水瓶座,2013-07-24 10:19:50,信用极好,隆基伟业香港有限公司,新疆大学,"['昨日发博5，阅读数1万+，互动数5', '获赞赏次数6', '视频累计播放量92.8万']"
2004025945,桂先生_Jeter,记录生活,,412,282,1614,北京 朝阳区,m,False,,双子座,2011-03-03 13:14:14,信用极好,影视/娱乐,,['视频累计播放量3.6万']
2488623404,徐青勇,遵义设计在线创始人，设计总监。遵义知名资讯博主。TEL:13158225666。微电影爱好者，代表作《谜案风云之密室》《城中鸟》《途鸟》《疯鸟》《雁未归》,,565480,20000,39121,贵州 遵义,m,True,互联网科技博主 微博原创视频博主 头条文章作者,白羊座,2011-10-23 18:55:33,信用极好,遵义设计在线,昆明理工大学,"['昨日发博14，阅读数1万+，互动数6', '视频累计播放量879.8万', '微博原创视频博主', '互联网科技博主']"
1371668934,sabrina萌,时不时的就爱做做梦。。。,,11305,383,1157,北京,f,True,摄影博主 中国图库 签约摄影师,天秤座,2009-11-27 23:16:56,信用极好,,,"['视频累计播放量7645', '摄影博主']"
1957405325,哈尔滨铁路,哈尔滨铁路局官方微博,1,1304057,363,91275,黑龙江,m,True,中国铁路哈尔滨局集团有限公司官方微博,,2011-02-08 19:02:38,信用较好,,,['视频累计播放量1683.2万']
7790309609,雾落际俊,关你屁事丨镇魂,,3,86,1420,山东,f,False,,1999-09-21 处女座,2022-09-15 14:19:21,信用较好,,北京电影学院,['视频累计播放量288']
2967529507,津云,津云，天津市移动新媒体总平台、总集成，一个有新闻理想、融合基因、生活服务、人工智能的媒体集群。,1,1974619,423,216089,天津,m,True,津云新媒体官方微博, ,2012-09-21 15:44:47,信用极好,,,"['昨日发博118，阅读数10万+，互动数193', '获赞赏次数143', '视频累计播放量8142.5万']"
1991743625,新华二代在德国_周磊,微信公众号: 新华二代在德国,1,196735,195,10286,海外,m,True,头条文章作者,狮子座,2011-02-25 21:09:39,信用极好,柏林,,"['热门校园博主 数据飙升', '昨日发博1，阅读数1万+，互动数86', '获赞赏次数131', '视频累计播放量298.2万']"
7763487456,LuckyRich就是我,幸运儿就是我哈哈哈哈哈哈,,8,184,705,其他,f,False,, ,2022-05-24 00:43:23,信用较好,,北京协和医学院,['视频累计播放量603']
3294047032,嘉兴今天下雨吗,嘉兴天气博主，对自然和天气有着浓厚的兴趣，擅长分析近期会发生的特殊天气状况，减轻自然灾害对公众的危害。,,4018,616,12278,浙江 嘉兴,m,True,超话主持人（天气预报超话）,双鱼座,2013-04-06 10:19:39,信用极好,霍格沃茨,,['视频累计播放量4.6万']
5531191383,喜欢气象的点点,一位热爱气象的气象爱好者，本博所发的仅代表个人观点，非官方预报，供爱好者学习交流和资料存档。,,1607,763,9162,广西,m,True,超话主持人（南宁天气超话） 微博原创视频博主,摩羯座,2015-02-20 18:11:22,信用极好,,广西水利电力职业技术学院,"['视频累计播放量57.3万', '微博原创视频博主']"
7158483129,南宫花舞,爱吃爱玩爱跑爱跳,,5,54,66,上海,f,False,,1998-05-24 双子座,2019-05-24 16:07:08,信用较好,,上海交通大学,[]
2728041997,地铁客流及运输研究阿牛,"地铁客流及运输研究者，亦为具体运输策划资深实践者，2013年始，每日坚持收集与发布各地地铁客流数据（民间发布仅供参考），原昵称""阿紫她哥阿牛""",1,315576,1430,44233,广东 深圳,m,True,微博原创视频博主, ,2012-05-10 20:28:12,信用极好,广州铁路,,"['V指数 时事 74.95分', '昨日发博25，阅读数100万+，互动数3860', '获赞赏次数132', '视频累计播放量5455.3万']"
3952560564,1039一路畅通,,1,514965,388,5332,北京,m,True,北京交通广播FM1039《一路畅通》栏目官方微博,1990-01-01 摩羯座,2013-12-23 15:26:59,信用较好,北京人民广播电台,,"['昨日发博1，阅读数1000+', '视频累计播放量158万']"
5719106853,虾仁不眨眼的艾熙,,,10498,786,2061,黑龙江,f,True,康复领域 超话创作官（罗云熙超话）,1992-03-07 双鱼座,2015-10-06 19:01:43,信用极好,,哈尔滨医科大学大庆校区,['视频累计播放量7680']
7756373798,广饶融媒,广阔富饶齐国地 融媒致远显担当,,648,139,52091,其他,m,True,广饶县融媒体中心官方微博,1996-04-29 金牛座,2022-04-29 14:44:17,信用较好,,,['视频累计播放量40.1万']
7783920666,Giannino-NinuoZhan-Gao,愿与你一起分享快乐幸福的生活，愿意与你分享顺利的工作经历，愿意与你分享患难的平安。,,2,118,344,北京,m,False,,1985-02-23 双鱼座,2022-08-23 10:15:50,信用较好,商业服务,承德市职工业余学校,['视频累计播放量1475']
7464410883,咸宁政法,,,70,70,6052,其他,f,True,中共咸宁市委政法委员会官方微博,2020-07-01 巨蟹座,2020-07-02 15:30:47,信用较好,,,['视频累计播放量5.2万']
5644848622,濮阳日常事,濮阳微头条，聚焦濮阳最热门的城事资讯、新闻、爆料、美食、活动、吃喝玩乐分享！,1,271301,10552,100871,河南,m,True,城市生活家  本地博主（濮阳） 微博原创视频博主,1990-07-05 巨蟹座,2015-07-02 17:10:22,信用极好,,,"['河南宝藏博主', '社会时事领域 阅读数飙升', '昨日发博10，阅读数10万+，互动数75', '获赞赏次数7', '视频累计播放量511万', '微博原创视频博主']"
6486045447,绍兴天气爱好者,发布雨情通报、重要天气提示、预警消息、台风动态,,35,153,1824,浙江 绍兴,m,False,, ,2018-02-13 13:01:24,信用较好,,,['视频累计播放量50']
2001359750,sarasaracatttt,,,523,293,3871,北京,f,False,,双鱼座,2011-03-13 14:10:23,信用较好,,,['视频累计播放量2万']
7775500534,祝我每天都能拉出粑粑,:D,,18,167,618,北京,f,False,,水瓶座,2022-07-22 20:46:52,信用较好,,,[]
2144373165,河北交警,河北省公安厅交通管理局官方微博,1,474421,452,61872,河北,f,True,河北省公安厅交通管理局官方微博,,2011-05-25 16:21:28,信用较好,河北公安交管网,,['视频累计播放量1250.7万']
1557605344,山东商报,山东商报新媒体端口分布十几个平台，含微博等在内共拥超千万用户，新媒体时代，和你一起继续主流。微信号：305635677 电话：15064026255,1,6801538,1594,46161,山东 济南,m,True,山东商报官方微博,,2010-10-14 10:22:30,信用极好,山东商报,,"['昨日发博45，阅读数100万+，互动数1424', '获赞赏次数35', '视频累计播放量8.07亿']"
7319841702,奋斗娃2020,,,109,357,169,北京,m,False,,1982-01-16 摩羯座,2019-10-15 12:57:16,信用较好,,,['视频累计播放量36']
5536454953,华东气象爱好者,天气、气候、地球,1,256214,603,3989,浙江 杭州,m,True,科学科普博主,2001-02-06 水瓶座,2015-02-27 21:02:27,信用极好,,浙江省淳安中学,"['V指数 科学 68.74分', '热门科学科普博主 数据飙升', '昨日发博4，阅读数10万+，互动数1702', '获赞赏次数22', '视频累计播放量30.6万']"
5051077448,快兰斯24小时财经直播,快兰斯金融 http://www.financebe.com/ 联系微信小助手 Fbehelper,1,784183,554,925026,海外 美国,f,True,财经博主,2014-01-01 摩羯座,2014-02-28 04:31:33,信用极好,,,"['热门财经博主 数据飙升', '昨日发博283，阅读数100万+，互动数2273', '获赞赏次数9']"
1658749840,且听Phone吟,资深科技数码体验官，擅长视频/图文/图赏。商务请+V：beijingdepai（注明合作）。,1,1413398,368,11061,北京,m,True,微博原创视频博主 数码博主 头条文章作者,双子座,2010-03-18 16:29:17,信用极好,且听Phone吟工作室,,"['V指数 数码 78.11分', '热门数码博主 数据飙升', '视频号数码榜第8名', '昨日发博8，阅读数100万+，互动数8171', '获赞赏次数37', '头条文章作者', '数码博主', '微博原创视频博主']"
1896650227,正义网,正义网是最高人民检察院主管、检察日报社主办的中央新闻网站，是经国家网信办审批的中央互联网信息服务单位。,1,3313805,744,108920,北京,m,True,北京正义网络传媒有限公司主办——正义网官方微博, ,2010-12-20 08:42:02,信用较好,北京正义网络传媒有限公司,,"['昨日发博26，阅读数10万+，互动数1663', '视频累计播放量5510.5万']"
1274460913,吉林交通广播,吉林交通广播唯一指定官方微博,1,202295,531,132598,吉林,m,True,FM103.8吉林交通广播官方微博,1996-10-23 天秤座,2010-02-22 06:46:17,信用较好,吉林人民广播电台,,"['昨日发博21，阅读数1万+，互动数1', '视频累计播放量67.8万']"
5186098344,青岛气象,知冷暖，长相伴。,1,353003,499,24861,山东 青岛,m,True,青岛市专业气象台官方微博,水瓶座,2014-06-20 16:45:12,信用较好,,,['视频累计播放量590.4万']
5533324781,1111张张张,,,10,378,290,其他,f,False,, ,2015-02-23 23:44:50,信用较好,,,[]
1593711535,梁溪说事,低调做人，高调做事！,1,252622,682,101780,江苏,m,True,互联网科技博主,水瓶座,2009-10-17 07:29:08,信用极好,工业制造,江南大学,"['热门社会时事博主 数据飙升', '昨日发博84，阅读数10万+，互动数1158', '获赞赏次数13', '视频累计播放量1.37亿', '互联网科技博主', '微博原创视频博主']"
6117220849,uy0ah,,,15,71,49,其他,m,False,, ,2017-01-24 10:23:31,信用较好,,,['视频累计播放量1392']
1771818187,笑笑Cheer,10年日语学习，1年印度留学（印地语）。 旅行、日语、自我成长、唠嗑😝,1,145725,674,14286,北京,f,True,人文艺术博主 海外资讯博主(印度） 微博VLOG博主 微博原创视频博主,巨蟹座,2010-07-09 22:48:52,信用极好,,北京第二外国语学院,"['V指数 旅游 51.06分', '旅游出行领域 互动数飙升', '昨日发博2，阅读数1万+，互动数79', '获赞赏次数8', '视频累计播放量200.4万', '微博VLOG博主', '微博原创视频博主', '人文艺术博主']"
2732997450,威远公安,发好公安声音，讲好警察故事。,,14098,1459,33285,四川,m,True,四川省威远县公安局官方微博,,2012-03-05 18:24:43,信用较好,,,['视频累计播放量247.1万']
2807311221,开心的小胖妹2126,有些人和事情怕是就留在那一天了 不开心就留在那一天 继续走下去吧,,194,1946,6071,北京,f,False,,双子座,2012-06-11 19:24:00,信用极好,,,['视频累计播放量7270']
6998945820,吹灯窗更明-,说话不过脑子,,150,472,2122,其他,f,False,,狮子座,2019-02-17 11:39:50,信用较好,相府,,['视频累计播放量179']
3279802155,想一夜暴富的Allen,一步步完成当时心愿,,11337,382,3355,四川 成都,m,False,,处女座,2013-03-29 11:01:31,信用较好,,清华大学,['视频累计播放量871']
5179456352,吃椰子的小甜甜,好好生活，认真干饭,,46,195,1168,北京 大兴区,f,False,,1996-09-14 处女座,2014-06-14 18:13:26,信用较好,,,['视频累计播放量8416']
2128270293,徐州消防,,,155701,1523,45508,江苏,m,True,江苏省徐州市消防救援支队官方微博,1986-02-01 水瓶座,2011-05-11 14:26:33,信用较好,徐州市消防救援支队,,['视频累计播放量412.4万']
2990599634,江上余波,平平安安,,203,233,5922,北京 朝阳区,f,False,,双鱼座,2012-09-06 10:15:35,信用极好,,北京化工大学,['视频累计播放量6.5万']
6735970977,独树隐云深,没栓绳儿的二哈,,1,31,247,河北 保定,f,False,,摩羯座,2018-10-02 06:40:41,信用较好,,,[]
2230631943,新浪眼,大眼萌来咯,1,15823844,2195,40189,北京,m,True,新浪眼官方微博,2017-08-17 狮子座,2011-07-06 19:46:20,信用较好,新浪网技术（中国）有限公司,,"['昨日发博25，阅读数10万+，互动数8388', '视频累计播放量1.62亿']"
7494721402,冀气爱,河北气爱一枚，愿和大家一起学习,,65,63,1027,其他,m,False,, ,2020-08-22 20:06:51,信用较好,,清华大学,['视频累计播放量72']
5413805921,来啊扯淡啊,人生就是一场体验。好好生活,,81,580,2729,其他,f,False,,1996-02-14 水瓶座,2014-12-12 16:04:05,信用较好,,,[]
3253149731,京房李队长,资深京房投资人；北京购房问题可私信,,22071,303,892,北京 朝阳区,m,True,房产博主 超话小主持人（房产超话） 微博原创视频博主,天蝎座,2013-03-27 15:55:45,信用较好,,,"['视频累计播放量77.1万', '微博原创视频博主', '房产博主']"
5673019474,是小可爱月月啊,找个对的人一起去旅行吧,,83,236,336,湖北 武汉,f,False,,1998-03-04 双鱼座,2015-08-09 16:18:25,信用较好,,辽宁大学,[]
5896568152,qTvT,好好生活,,2,22,201,其他,m,False,, ,2016-04-12 10:33:18,信用较好,,,['视频累计播放量56']
7484175077,真无趣a,,,64,370,146,北京 东城区,f,False,,2009-08-27 处女座,2020-07-30 15:03:27,信用较好,,,['视频累计播放量1.2万']
1830092594,请叫我肉很多小姐,有夢想的人 永遠有一個光明的前方,,63658,3574,15949,北京 朝阳区,f,True,教育博主,摩羯座,2010-09-27 00:09:41,信用极好,,中国传媒大学,"['昨日发博1，阅读数1000+，互动数3', '获赞赏次数6', '视频累计播放量24.6万']"
3889217502,公主岭发布,,,332917,404,30240,吉林,f,True,吉林省公主岭市人民政府新闻中心官方微博,双子座,2013-11-06 15:34:14,信用较好,,,['视频累计播放量10.5万']
6348019742,人民旅游客户端,人民日报社《民生周刊》出品，一份属于你自己的旅行微刊,,51460,179,5443,北京,f,True,《民生周刊》杂志社有限公司主办,2017-08-17 狮子座,2017-08-17 14:21:17,信用较好,民生周刊杂志社,,['视频累计播放量854']
1765799707,迎风听海数星星,有所思，有所为，有所学，有所记，有所悟，有所得。,,1280,190,21342,北京 丰台区,m,True,财经博主 头条文章作者,狮子座,2010-07-01 14:24:24,信用极好,职业股民,南京大学,"['视频累计播放量5192', '财经博主']"
6326091295,桂南宁气象爱好者,来自广西南宁；台风与天气分析爱好者；知冷暖，知风雨～小桂南陪你看天气；另外还关注南宁地铁动态。,,1689,811,7859,广西 南宁,m,False,,2003-06-20 双子座,2017-07-23 15:23:00,信用较好,,,['视频累计播放量22.6万']
6505187037,活泼可爱宝宝鸢,原名邪恶可爱的路多,,9740,1071,1275,北京,f,True,超话粉丝大咖（张雅钦超话）,1997-01-02 摩羯座,2018-03-11 22:04:15,信用极好,,,['视频累计播放量3.9万']
5508373096,怀化消防,以消防科普为使命,,17107,88,36962,湖南 怀化,m,True,湖南省怀化市消防救援支队官方微博, ,2015-02-04 09:20:22,信用较好,,,['视频累计播放量69.2万']
6380183364,以你为源昕,爱美女,,584,317,1016,其他,f,False,, ,2017-10-03 18:15:42,信用较好,,,['视频累计播放量4278']
3944818252,气象桥,认识气象 了解气象 应用气象,,13526,160,6712,北京 海淀区,m,True,北京市气象局、京津冀环境气象预报预警中心主任,摩羯座,2013-12-16 10:27:17,信用较好,北京市气象局,,['视频累计播放量8390']
1085730397,Always-Better-Me,加油,,445,482,2082,北京 海淀区,f,False,,射手座,2011-02-12 18:21:26,信用较好,,未知,['视频累计播放量1万']
1684338181,丁丁冲浪,抛弃烦恼，快乐生活。,,3667,442,8972,北京,f,True,中国图库签约摄影师,巨蟹座,2011-04-21 11:44:51,信用较好,,,['视频累计播放量1.3万']
1114857685,陌上飞烟的博客,"诗歌爱好者,炒股爱好者.",,1171,3331,3366,江苏 南京,m,False,,1998-11-18 天蝎座,2009-12-11 18:20:14,信用极好,医药公司,香港大學,['视频累计播放量61']
2011805155,烟台音乐广播,音乐在路上，风景在耳边。悦动调频FM105.9，一套类型化音乐广播。 每天早上7点到9点半播出的《晨光音乐行》，快节奏、有活力的音乐伴随热点话题互动、即时路况播报。傍晚时分的脱口秀节目《音乐副驾驶》，整合网络热点，用爆笑脱口秀演绎大事小情。午后休闲类音乐节目《摩卡时光》，突出时尚文艺气息、休闲放松的节奏和氛围。《光阴的故事》讲述音乐背后的故事、晚间《那些年，我们追过的歌》一起倾听经典怀旧歌曲。 全天14档的半点三分钟新闻《1059听天下》、每逢整点的《1059气象站》，滚动播出的《小雪私房歌》、《1059国学馆》、《股市连连听》、《1059车生活》等3分钟线性小专栏，让听众在欣赏音乐的间隙，快节奏享用新闻资讯、天气信息、股市动态、趣味国学、爱车宝典等丰富的各项服务。,1,259739,619,16194,山东,m,True,烟台音乐广播,,2011-03-07 13:16:14,信用极好,,,"['昨日发博27，阅读数10万+，互动数8', '视频累计播放量1.9万']"
7646325086,西野七籁,,,6,328,244,北京,m,False,,1992-07-13 巨蟹座,2021-07-13 10:21:17,信用一般,,,[]
6853055467,果汁糖分超标版,假装高冷，逃避现实,,4,17,157,其他,m,False,,1998-08-10 狮子座,2018-11-15 17:18:38,信用较好,,北京邮电大学,['视频累计播放量205']
6745203185,吐槽小会儿,,,1,101,501,北京,f,False,, ,2018-10-05 18:14:33,信用较好,,,[]
3280325720,西遇旭,只要开开心心，快快乐乐,,526,1073,801,北京 丰台区,m,False,,1994-06-09 双子座,2013-04-03 08:01:35,信用极好,,北京工商大学,['视频累计播放量5034']
3956635751,陇南司法,传播陇南司法声音，讲好陇南司法故事。,,81495,1443,76090,甘肃,m,True,甘肃省陇南市司法局官方微博,2013-12-31 摩羯座,2013-12-25 17:44:53,信用较好,,,['视频累计播放量34.7万']
3354394424,山东环境,山东省生态环境厅官方微博,1,853122,1131,145181,山东,m,True,山东省生态环境厅官方微博,2013-05-05 金牛座,2013-05-15 09:08:47,信用较好,,,['视频累计播放量4504.3万']
2063818872,-无心的倦戀-,总之我过的很顺心,,79,107,101,北京 海淀区,f,False,,1990-01-01 摩羯座,2011-04-03 22:22:39,信用较好,佳美口腔,十一学校,[]
6318597455,高山草草,做一只情绪稳定的卡皮巴拉,,96,135,564,北京 海淀区,f,False,,1998-06-14 双子座,2017-07-18 22:54:00,信用较好,,北京大学,[]
2049389352,新浪湖北,微观世界，博览荆楚！关于湖北的大事、小事、贴心事、烦心事，欢迎您第一时间私信或者@我们！,1,4133097,2847,169582,湖北,f,True,新浪湖北官方微博，新浪看点湖北站官方微博,2011-12-21 射手座,2011-04-02 13:58:09,信用较好,新浪湖北,,"['社会时事领域 涨粉飙升', '昨日发博36，阅读数10万+，互动数2320', '视频累计播放量1.4亿']"
1445727135,河北电视人微博,【公益河北】河北专注公益的全媒体爱心平台，传播正能量，让善良走进心灵！爱心热线0311-80665365,,44149,1805,8793,河北,m,True,微博原创视频博主,1973-02-14 水瓶座,2009-12-14 07:04:01,信用极好,河北,河北经贸大学,"['昨日发博1，阅读数1000+，互动数6', '视频累计播放量96.8万']"
5710242575,娱乐星星眼,,1,2305297,1438,42707,北京,m,True,微博明星娱乐官方微博,2015-09-25 天秤座,2015-09-25 09:59:18,信用较好,,,"['昨日发博32，阅读数100万+，互动数2361', '视频累计播放量1.77亿']"
1286022822,美丽燕郊,美丽燕郊-和小伙伴们一起分享这座小城带给我们的故事!,1,171390,691,23044,河北 廊坊,m,True,本地资讯博主（廊坊） 超话主持人（燕郊超话）,白羊座,2010-03-19 23:53:36,信用极好,公共事业,,"['河北宝藏博主', 'V指数 同城 57.17分', '社会时事领域 互动数飙升', '昨日发博7，阅读数1万+，互动数665', '视频累计播放量355.8万']"
6430462284,球知步德,勿在别人心中修行自己 勿在自己心中强求别人,,99378,3075,4288,北京,m,True,体育博主,双鱼座,2017-12-11 08:57:21,信用较好,,商丘师范学院,['视频累计播放量41万']
2403703974,一只小狐狸出墙来,你能接住我吗？,,728,704,3420,北京 海淀区,f,False,,1996-06-15 双子座,2011-09-17 12:41:40,信用极好,,,['视频累计播放量9611']
6035724444,蓝色创可贴_,好好吃饭好好睡觉最是紧要/专注做事就不焦虑/生命在于折腾/fake it until you make it,,96,331,5234,北京,f,False,, ,2016-10-02 12:04:35,信用较好,,,[]
5216929318,闫晓言,亲子，民宿，露营，旅行，生活分享,,28719,471,1438,北京,f,True,高级中学教师,1966-04-21 金牛座,2014-07-14 11:14:28,信用极好,北京出版集团,北京理工大学,"['获赞赏次数45', '视频累计播放量2509']"
5168914744,乐山公安,乐山市公安局官方微博。信息发布、沟通互动，有了您的支持和参与，我们会做得更好！,1,179787,893,30813,四川,m,True,四川省乐山市公安局官方微博,1981-01-01 摩羯座,2014-06-05 15:00:16,信用极好,,四川警察学院,['视频累计播放量240.4万']
1884150484,苴国布衣,有朋自网上来，不亦乐乎！,,2432,2090,361995,广东 深圳,m,False,,1978-04-05 白羊座,2010-11-27 00:56:25,信用极好,,,[]
